DateKey,OrderNumber,ProductKey,CustomerKey,LocationKey,SalespersonKey,Quantity,UnitPrice,DiscountPct,Revenue,COGS,GrossProfit
20241227,106372,17,1,1,3,2,122.73,0.0,245.46,120.6,124.86
20241227,106373,78,294,3,8,8,536.49,0.0,4291.92,2919.76,1372.16
20241227,106374,29,18,3,8,1,88.07,0.05,88.07,64.04,24.03
20241227,106375,47,98,3,7,1,697.77,0.1,697.77,531.42,166.35
20241227,106375,88,98,3,7,5,230.72,0.05,1153.58,775.2,378.39
20241227,106376,51,281,3,8,8,170.84,0.1,1366.7,729.68,637.02
20241227,106376,41,281,3,8,1,261.13,0.0,261.13,154.98,106.15
20241227,106377,78,38,2,5,2,509.67,0.05,1019.33,729.94,289.39
20241228,106378,98,174,1,1,10,501.48,0.0,5014.8,3209.8,1805.0
20241228,106378,79,174,1,1,2,388.0,0.1,776.0,422.52,353.48
20241228,106378,20,174,1,1,2,923.68,0.0,1847.36,1268.38,578.98
20241228,106379,15,55,2,6,5,662.2,0.08,3310.99,2097.55,1213.44
20241228,106380,85,240,2,5,3,274.31,0.03,822.92,567.54,255.38
20241228,106380,20,240,2,5,1,923.68,0.0,923.68,634.19,289.49
20241228,106381,71,115,3,8,1,608.26,0.15,608.26,370.18,238.08
20241228,106382,75,206,3,7,1,343.54,0.0,343.54,175.68,167.86
20241228,106382,50,206,3,7,1,443.38,0.08,443.38,256.05,187.33
20241228,106382,29,206,3,7,1,92.71,0.0,92.71,64.04,28.67
20241228,106383,92,298,3,8,1,568.34,0.0,568.34,406.96,161.38
20241228,106383,23,298,3,8,3,862.57,0.05,2587.71,1880.07,707.64
20241228,106383,37,298,3,8,5,575.48,0.0,2877.4,1386.1,1491.3
20241228,106384,48,76,5,13,6,582.77,0.08,3496.64,2317.44,1179.2
20241228,106385,96,275,2,4,1,371.44,0.0,371.44,184.53,186.91
20241228,106385,13,275,2,4,3,233.49,0.0,700.47,420.15,280.32
20241228,106385,43,275,2,4,8,414.1,0.0,3312.8,2276.96,1035.84
20241228,106385,35,275,2,4,2,425.51,0.03,851.02,530.1,320.92
20241228,106386,36,200,2,5,8,244.47,0.0,1955.76,1097.44,858.32
20241228,106387,65,185,1,2,3,449.86,0.15,1349.59,954.9,394.69
20241228,106387,27,185,1,2,3,585.04,0.0,1755.12,1048.26,706.86
20241228,106387,23,185,1,2,2,907.97,0.0,1815.94,1253.38,562.56
20241228,106387,29,185,1,2,1,89.93,0.03,89.93,64.04,25.89
20241228,106388,39,225,1,3,8,482.49,0.05,3859.89,2221.84,1638.05
20241228,106388,46,225,1,3,1,206.97,0.0,206.97,122.33,84.64
20241228,106389,71,202,3,8,3,715.6,0.0,2146.8,1110.54,1036.26
20241228,106390,51,5,6,16,2,170.84,0.1,341.68,182.42,159.26
20241228,106390,33,5,6,16,2,841.04,0.05,1682.09,1170.84,511.25
20241228,106390,73,5,6,16,1,474.92,0.05,474.92,270.09,204.83
20241228,106390,44,5,6,16,5,95.16,0.0,475.8,311.55,164.25
20241228,106391,12,298,5,15,3,100.23,0.0,300.69,210.24,90.45
20241228,106391,34,298,5,15,1,633.68,0.08,633.68,396.57,237.11
20241228,106391,7,298,5,15,4,346.71,0.08,1386.84,799.36,587.48
20241228,106392,93,197,5,13,5,582.88,0.0,2914.4,1640.7,1273.7
20241228,106393,13,238,6,16,2,233.49,0.0,466.98,280.1,186.88
20241228,106394,15,241,1,3,2,662.2,0.08,1324.4,839.02,485.38
20241229,106395,63,35,4,12,6,456.07,0.0,2736.42,1923.6,812.82
20241229,106395,10,35,4,12,6,629.85,0.05,3779.1,2714.1,1065.0
20241229,106396,12,82,3,7,2,100.23,0.0,200.46,140.16,60.3
20241229,106396,60,82,3,7,3,543.28,0.1,1629.83,1051.44,578.39
20241229,106397,29,191,1,1,2,92.71,0.0,185.42,128.08,57.34
20241229,106398,85,223,3,8,1,274.31,0.03,274.31,189.18,85.13
20241229,106398,40,223,3,8,2,530.7,0.0,1061.4,693.74,367.66
20241229,106398,4,223,3,8,1,508.85,0.1,508.85,366.99,141.86
20241229,106399,13,56,6,18,3,214.81,0.08,644.43,420.15,224.28
20241229,106400,76,119,4,10,4,693.08,0.03,2772.34,1750.28,1022.06
20241229,106400,64,119,4,10,4,420.48,0.08,1681.91,1315.6,366.31
20241229,106400,94,119,4,10,1,562.07,0.05,562.07,356.61,205.46
20241229,106401,38,109,6,16,6,248.34,0.0,1490.04,1039.02,451.02
20241229,106401,8,109,6,16,4,546.77,0.08,2187.06,1238.72,948.34
20241229,106402,8,96,3,7,4,594.31,0.0,2377.24,1238.72,1138.52
20241229,106402,31,96,3,7,3,152.13,0.03,456.4,279.51,176.89
20241229,106403,17,264,1,1,1,112.91,0.08,112.91,60.3,52.61
20241229,106404,27,76,1,2,1,567.49,0.03,567.49,349.42,218.07
20241229,106404,10,76,1,2,1,663.0,0.0,663.0,452.35,210.65
20241229,106404,76,76,1,2,1,657.36,0.08,657.36,437.57,219.79
20241229,106405,57,267,1,2,1,868.59,0.05,868.59,456.45,412.14
20241229,106405,45,267,1,2,8,203.63,0.05,1629.06,1043.76,585.3
20241229,106405,94,267,1,2,6,562.07,0.05,3372.4,2139.66,1232.74
20241229,106405,49,267,1,2,2,882.99,0.0,1765.98,1207.38,558.6
20241229,106406,13,130,2,5,2,210.14,0.1,420.28,280.1,140.18
20241229,106407,79,201,6,16,4,431.11,0.0,1724.44,845.04,879.4
20241230,106408,3,46,3,8,8,515.24,0.05,4121.94,2946.32,1175.62
20241230,106408,26,46,3,8,1,380.26,0.0,380.26,197.27,182.99
20241230,106408,12,46,3,8,5,100.23,0.0,501.15,350.4,150.75
20241230,106409,18,290,4,11,4,592.65,0.03,2370.6,1637.64,732.96
20241230,106409,83,290,4,11,2,799.99,0.05,1599.97,818.42,781.55
20241230,106410,38,192,3,7,2,240.89,0.03,481.78,346.34,135.44
20241230,106410,43,192,3,7,3,393.4,0.05,1180.18,853.86,326.32
20241230,106411,53,183,4,10,3,673.9,0.0,2021.7,1324.86,696.84
20241230,106411,71,183,4,10,2,658.35,0.08,1316.7,740.36,576.34
20241230,106411,65,183,4,10,4,529.25,0.0,2117.0,1273.2,843.8
20241230,106412,97,255,5,15,1,607.07,0.0,607.07,388.05,219.02
20241230,106412,3,255,5,15,6,488.12,0.1,2928.74,2209.74,719.0
20241230,106413,45,94,4,10,6,214.35,0.0,1286.1,782.82,503.28
20241230,106413,70,94,4,10,1,849.71,0.05,849.71,458.15,391.56
20241230,106413,54,94,4,10,10,180.87,0.0,1808.7,996.9,811.8
20241230,106414,50,190,1,2,2,433.74,0.1,867.47,512.1,355.37
20241230,106415,7,144,1,2,3,376.86,0.0,1130.58,599.52,531.06
20241230,106416,48,24,5,15,4,614.45,0.03,2457.79,1544.96,912.83
20241230,106416,80,24,5,15,3,789.38,0.08,2368.14,1365.33,1002.81
20241230,106416,30,24,5,15,4,635.44,0.1,2541.74,1908.68,633.06
20241230,106416,70,24,5,15,6,760.27,0.15,4561.59,2748.9,1812.69
20241230,106417,74,213,3,7,1,617.2,0.0,617.2,419.1,198.1
20241230,106418,58,297,4,12,1,564.04,0.03,564.04,373.34,190.7
20241230,106418,21,297,4,12,10,660.36,0.0,6603.6,4020.7,2582.9
20241230,106418,53,297,4,12,4,640.2,0.05,2560.82,1766.48,794.34
20241230,106419,8,17,1,2,2,576.48,0.03,1152.96,619.36,533.6
20241230,106419,36,17,1,2,5,244.47,0.0,1222.35,685.9,536.45
20241230,106420,64,157,3,7,2,443.33,0.03,886.66,657.8,228.86
20241230,106420,39,157,3,7,1,457.09,0.1,457.09,277.73,179.36
20241230,106421,74,296,3,8,1,598.68,0.03,598.68,419.1,179.58
20241230,106421,55,296,3,8,2,720.66,0.0,1441.32,711.6,729.72
20241230,106422,45,258,6,17,8,214.35,0.0,1714.8,1043.76,671.04
20241230,106422,63,258,6,17,1,387.66,0.15,387.66,320.6,67.06
20241230,106423,40,97,1,1,1,530.7,0.0,530.7,346.87,183.83
20241230,106423,33,97,1,1,1,885.31,0.0,885.31,585.42,299.89
20241230,106423,50,97,1,1,8,467.47,0.03,3739.78,2048.4,1691.38
20241230,106424,21,247,1,1,1,627.34,0.05,627.34,402.07,225.27
20241230,106424,42,247,1,1,4,115.77,0.08,463.09,321.2,141.89
20241230,106424,79,247,1,1,2,418.18,0.03,836.35,422.52,413.83
20241230,106424,93,247,1,1,3,582.88,0.0,1748.64,984.42,764.22
20241230,106425,92,89,1,3,2,522.87,0.08,1045.75,813.92,231.83
20241230,106426,83,50,1,1,4,842.09,0.0,3368.36,1636.84,1731.52
20241230,106426,19,50,1,1,6,370.63,0.05,2223.8,1458.36,765.44
20241230,106426,39,50,1,1,4,457.09,0.1,1828.37,1110.92,717.45
20241231,106427,52,76,3,7,1,883.13,0.0,883.13,590.31,292.82
20241231,106428,5,185,6,17,2,743.49,0.0,1486.98,1065.36,421.62
20241231,106428,13,185,6,17,1,233.49,0.0,233.49,140.05,93.44
20241231,106428,96,185,6,17,4,341.72,0.08,1366.9,738.12,628.78
20241231,106429,93,43,1,1,4,565.39,0.03,2261.57,1312.56,949.01
20241231,106429,79,43,1,1,2,431.11,0.0,862.22,422.52,439.7
20241231,106429,76,43,1,1,1,678.79,0.05,678.79,437.57,241.22
20241231,106430,2,29,3,9,1,682.94,0.03,682.94,428.56,254.38
20241231,106430,16,29,3,9,8,350.95,0.05,2807.59,2125.92,681.67
20241231,106431,39,1,5,15,1,482.49,0.05,482.49,277.73,204.76
20241231,106432,58,147,5,13,2,581.48,0.0,1162.96,746.68,416.28
20241231,106433,87,239,1,3,4,783.09,0.0,3132.36,1849.6,1282.76
20241231,106433,92,239,1,3,6,551.29,0.03,3307.74,2441.76,865.98
20241231,106434,46,300,1,1,1,206.97,0.0,206.97,122.33,84.64
20241231,106435,69,270,3,9,1,595.94,0.08,595.94,397.14,198.8
20241231,106435,91,270,3,9,4,823.13,0.08,3292.53,1816.92,1475.61
20241231,106436,3,66,3,9,5,461.01,0.15,2305.03,1841.45,463.58
20241231,106436,50,66,3,9,2,481.93,0.0,963.86,512.1,451.76
20241231,106437,57,39,2,6,4,777.16,0.15,3108.65,1825.8,1282.85
20241231,106437,18,39,2,6,1,549.88,0.1,549.88,409.41,140.47
20241231,106437,7,39,2,6,3,339.17,0.1,1017.52,599.52,418.0
20241231,106438,38,267,2,5,10,240.89,0.03,2408.9,1731.7,677.2
20241231,106439,49,95,3,9,2,794.69,0.1,1589.38,1207.38,382.0
20241231,106440,78,218,3,8,3,536.49,0.0,1609.47,1094.91,514.56
20241231,106440,16,218,3,8,1,350.95,0.05,350.95,265.74,85.21
20241231,106441,23,34,4,12,3,880.73,0.03,2642.19,1880.07,762.12
20241231,106441,69,34,4,12,1,615.37,0.05,615.37,397.14,218.23
20241231,106442,18,4,1,2,10,549.88,0.1,5498.82,4094.1,1404.72
20241231,106442,91,4,1,2,2,823.13,0.08,1646.27,908.46,737.81
20241231,106443,76,286,4,12,1,714.52,0.0,714.52,437.57,276.95
20241231,106443,81,286,4,12,8,361.85,0.0,2894.8,1778.48,1116.32
20241231,106443,54,286,4,12,1,166.4,0.08,166.4,99.69,66.71
20241231,106444,55,272,1,3,4,612.56,0.15,2450.24,1423.2,1027.04
20241231,106444,99,272,1,3,1,620.5,0.08,620.5,413.48,207.02
20241231,106445,29,80,5,15,3,92.71,0.0,278.13,192.12,86.01
20241231,106445,7,80,5,15,3,376.86,0.0,1130.58,599.52,531.06
20241231,106446,17,241,5,15,1,122.73,0.0,122.73,60.3,62.43
20241231,106447,17,133,6,18,8,116.59,0.05,932.75,482.4,450.35
20241231,106447,84,133,6,18,1,751.97,0.0,751.97,435.25,316.72
20241231,106448,24,253,1,1,3,501.99,0.0,1505.97,761.34,744.63
20241231,106448,28,253,1,1,2,839.64,0.0,1679.28,1141.24,538.04
20241231,106449,62,139,5,14,1,257.2,0.0,257.2,147.89,109.31
20241231,106449,33,139,5,14,6,752.51,0.15,4515.08,3512.52,1002.56
20250101,106450,98,258,6,16,2,461.36,0.08,922.72,641.96,280.76
20250101,106450,9,258,6,16,1,188.7,0.0,188.7,107.76,80.94
20250101,106450,27,258,6,16,3,567.49,0.03,1702.47,1048.26,654.21
20250101,106451,35,269,1,1,4,438.67,0.0,1754.68,1060.2,694.48
20250101,106452,27,187,3,9,3,555.79,0.05,1667.36,1048.26,619.1
20250101,106452,20,187,3,9,8,877.5,0.05,7019.97,5073.52,1946.45
20250101,106452,93,187,3,9,3,582.88,0.0,1748.64,984.42,764.22
20250101,106452,6,187,3,9,8,385.91,0.0,3087.28,1817.84,1269.44
20250101,106453,3,225,2,6,2,515.24,0.05,1030.48,736.58,293.9
20250101,106454,70,264,2,6,3,849.71,0.05,2549.13,1374.45,1174.68
20250101,106454,73,264,2,6,1,459.93,0.08,459.93,270.09,189.84
20250101,106454,4,264,2,6,3,480.58,0.15,1441.74,1100.97,340.77
20250101,106455,13,184,3,9,1,214.81,0.08,214.81,140.05,74.76
20250101,106455,29,184,3,9,3,85.29,0.08,255.88,192.12,63.76
20250101,106455,8,184,3,9,3,564.59,0.05,1693.78,929.04,764.74
20250101,106456,70,155,2,6,1,822.88,0.08,822.88,458.15,364.73
20250101,106457,83,163,4,11,1,842.09,0.0,842.09,409.21,432.88
20250101,106458,7,190,5,14,5,365.55,0.03,1827.77,999.2,828.57
20250101,106458,93,190,5,14,2,582.88,0.0,1165.76,656.28,509.48
20250101,106458,15,190,5,14,1,683.79,0.05,683.79,419.51,264.28
20250101,106459,58,43,1,1,1,581.48,0.0,581.48,373.34,208.14
20250101,106459,75,43,1,1,5,316.06,0.08,1580.28,878.4,701.88
20250101,106460,59,209,3,7,1,149.1,0.0,149.1,103.42,45.68
20250101,106461,3,264,4,11,1,498.97,0.08,498.97,368.29,130.68
20250101,106461,25,264,4,11,6,725.33,0.1,4351.97,2910.18,1441.79
20250101,106462,6,249,2,4,5,385.91,0.0,1929.55,1136.15,793.4
20250101,106462,52,249,2,4,3,838.97,0.05,2516.92,1770.93,745.99
20250101,106462,64,249,2,4,2,443.33,0.03,886.66,657.8,228.86
20250101,106463,42,180,1,2,1,125.84,0.0,125.84,80.3,45.54
20250101,106464,92,177,3,7,5,522.87,0.08,2614.36,2034.8,579.56
20250101,106465,38,31,3,8,1,223.51,0.1,223.51,173.17,50.34
20250101,106466,68,148,5,15,3,566.8,0.05,1700.4,1283.22,417.18
20250101,106467,34,183,4,12,4,688.78,0.0,2755.12,1586.28,1168.84
20250101,106467,80,183,4,12,1,858.02,0.0,858.02,455.11,402.91
20250101,106467,86,183,4,12,2,833.67,0.0,1667.34,1143.9,523.44
20250102,106468,37,112,5,14,3,489.16,0.15,1467.47,831.66,635.81
20250102,106468,38,112,5,14,8,248.34,0.0,1986.72,1385.36,601.36
20250102,106469,99,27,6,18,2,674.46,0.0,1348.92,826.96,521.96
20250102,106469,84,27,6,18,4,751.97,0.0,3007.88,1741.0,1266.88
20250102,106470,59,176,3,7,10,137.17,0.08,1371.72,1034.2,337.52
20250102,106471,30,206,6,18,1,706.04,0.0,706.04,477.17,228.87
20250102,106472,84,168,5,13,1,639.17,0.15,639.17,435.25,203.92
20250102,106472,36,168,5,13,4,244.47,0.0,977.88,548.72,429.16
20250102,106473,74,179,2,6,1,598.68,0.03,598.68,419.1,179.58
20250102,106474,94,39,5,14,3,591.65,0.0,1774.95,1069.83,705.12
20250102,106474,43,39,5,14,3,414.1,0.0,1242.3,853.86,388.44
20250102,106475,93,284,1,2,1,582.88,0.0,582.88,328.14,254.74
20250102,106476,13,68,3,9,5,233.49,0.0,1167.45,700.25,467.2
20250102,106476,88,68,3,9,2,223.43,0.08,446.86,310.08,136.78
20250102,106477,86,252,6,18,1,791.99,0.05,791.99,571.95,220.04
20250102,106478,2,59,3,7,3,668.86,0.05,2006.57,1285.68,720.89
20250102,106479,68,114,3,9,6,566.8,0.05,3400.79,2566.44,834.35
20250102,106479,46,114,3,9,1,206.97,0.0,206.97,122.33,84.64
20250102,106480,43,17,2,6,5,414.1,0.0,2070.5,1423.1,647.4
20250102,106480,33,17,2,6,2,885.31,0.0,1770.62,1170.84,599.78
20250102,106480,94,17,2,6,1,591.65,0.0,591.65,356.61,235.04
20250102,106480,80,17,2,6,1,772.22,0.1,772.22,455.11,317.11
20250102,106481,77,215,1,1,1,137.56,0.03,137.56,100.23,37.33
20250102,106482,17,33,1,1,8,119.05,0.03,952.38,482.4,469.98
20250102,106483,97,37,3,9,8,588.86,0.03,4710.86,3104.4,1606.46
20250102,106483,38,37,3,9,1,223.51,0.1,223.51,173.17,50.34
20250102,106484,72,57,5,14,3,637.59,0.08,1912.76,1099.56,813.2
20250102,106484,59,57,5,14,3,144.63,0.03,433.88,310.26,123.62
20250102,106485,12,17,5,13,2,92.21,0.08,184.42,140.16,44.26
20250102,106486,49,239,6,16,6,882.99,0.0,5297.94,3622.14,1675.8
20250102,106487,54,190,3,8,1,162.78,0.1,162.78,99.69,63.09
20250102,106487,57,190,3,8,5,822.88,0.1,4114.4,2282.25,1832.15
20250102,106487,20,190,3,8,10,923.68,0.0,9236.8,6341.9,2894.9
20250102,106488,55,32,5,15,2,699.04,0.03,1398.08,711.6,686.48
20250102,106488,77,32,5,15,6,130.47,0.08,782.79,601.38,181.41
20250103,106489,39,299,4,10,3,507.88,0.0,1523.64,833.19,690.45
20250103,106490,57,184,1,3,10,841.17,0.08,8411.65,4564.5,3847.15
20250103,106491,80,59,5,14,5,772.22,0.1,3861.09,2275.55,1585.54
20250103,106491,21,59,5,14,10,660.36,0.0,6603.6,4020.7,2582.9
20250103,106492,4,127,2,6,5,548.43,0.03,2742.14,1834.95,907.19
20250103,106492,19,127,2,6,8,370.63,0.05,2965.06,1944.48,1020.58
20250103,106492,21,127,2,6,8,640.55,0.03,5124.39,3216.56,1907.83
20250103,106492,72,127,2,6,2,693.03,0.0,1386.06,733.04,653.02
20250103,106493,26,157,5,13,3,368.85,0.03,1106.56,591.81,514.75
20250103,106493,93,157,5,13,2,565.39,0.03,1130.79,656.28,474.51
20250103,106493,11,157,5,13,10,787.84,0.0,7878.4,5303.8,2574.6
20250103,106494,57,139,1,2,3,868.59,0.05,2605.78,1369.35,1236.43
20250103,106494,43,139,1,2,8,401.68,0.03,3213.42,2276.96,936.46
20250103,106494,10,139,1,2,4,629.85,0.05,2519.4,1809.4,710.0
20250103,106494,67,139,1,2,4,165.2,0.1,660.78,499.32,161.46
20250103,106495,90,126,5,14,5,623.75,0.0,3118.75,1796.15,1322.6
20250103,106496,17,261,3,9,8,112.91,0.08,903.29,482.4,420.89
20250103,106496,19,261,3,9,4,358.93,0.08,1435.72,972.24,463.48
20250103,106497,53,206,2,5,1,673.9,0.0,673.9,441.62,232.28
20250103,106497,13,206,2,5,1,198.47,0.15,198.47,140.05,58.42
20250103,106498,1,200,1,3,2,355.67,0.03,711.34,412.54,298.8
20250103,106498,82,200,1,3,8,855.98,0.03,6847.81,3789.68,3058.13
20250103,106498,85,200,1,3,3,240.37,0.15,721.11,567.54,153.57
20250103,106499,57,280,3,7,3,841.17,0.08,2523.5,1369.35,1154.15
20250103,106500,25,233,5,15,2,781.74,0.03,1563.48,970.06,593.42
20250103,106501,47,167,1,1,3,736.54,0.05,2209.6,1594.26,615.35
20250103,106502,30,8,4,10,3,649.56,0.08,1948.67,1431.51,517.16
20250103,106502,64,8,4,10,4,457.04,0.0,1828.16,1315.6,512.56
20250103,106503,6,230,5,13,1,385.91,0.0,385.91,227.23,158.68
20250103,106504,71,145,5,14,1,715.6,0.0,715.6,370.18,345.42
20250103,106505,32,97,2,5,4,281.2,0.0,1124.8,775.44,349.36
20250103,106505,16,97,2,5,2,350.95,0.05,701.9,531.48,170.42
20250103,106506,86,250,1,1,2,791.99,0.05,1583.97,1143.9,440.07
20250103,106506,99,250,1,1,1,654.23,0.03,654.23,413.48,240.75
20250103,106507,41,182,4,12,2,261.13,0.0,522.26,309.96,212.3
20250103,106507,100,182,4,12,5,593.48,0.08,2967.41,1841.7,1125.71
20250103,106508,48,267,2,5,2,582.77,0.08,1165.55,772.48,393.07
20250103,106509,24,286,5,13,3,426.69,0.15,1280.07,761.34,518.73
20250103,106510,90,21,1,3,10,573.85,0.08,5738.5,3592.3,2146.2
20250104,106511,25,183,1,1,3,805.92,0.0,2417.76,1455.09,962.67
20250104,106511,83,183,1,1,2,774.72,0.08,1549.45,818.42,731.03
20250104,106512,76,109,1,3,1,643.07,0.1,643.07,437.57,205.5
20250104,106512,85,109,1,3,2,282.79,0.0,565.58,378.36,187.22
20250104,106513,15,178,6,17,1,683.79,0.05,683.79,419.51,264.28
20250104,106513,45,178,6,17,6,207.92,0.03,1247.52,782.82,464.7
20250104,106514,76,229,5,15,3,607.34,0.15,1822.03,1312.71,509.32
20250104,106515,83,293,4,12,2,842.09,0.0,1684.18,818.42,865.76
20250104,106515,69,293,4,12,8,582.98,0.1,4663.87,3177.12,1486.75
20250104,106515,41,293,4,12,2,261.13,0.0,522.26,309.96,212.3
20250105,106516,93,63,5,15,3,565.39,0.03,1696.18,984.42,711.76
20250105,106517,71,16,2,5,3,694.13,0.03,2082.4,1110.54,971.86
20250105,106518,43,188,4,10,8,351.98,0.15,2815.88,2276.96,538.92
20250105,106519,80,54,1,2,2,858.02,0.0,1716.04,910.22,805.82
20250105,106520,27,74,4,10,3,526.54,0.1,1579.61,1048.26,531.35
20250105,106520,5,74,4,10,6,669.14,0.1,4014.85,3196.08,818.77
20250105,106520,92,74,4,10,4,551.29,0.03,2205.16,1627.84,577.32
20250105,106521,69,210,3,9,3,647.76,0.0,1943.28,1191.42,751.86
20250105,106522,42,273,5,15,1,125.84,0.0,125.84,80.3,45.54
20250105,106523,53,233,6,17,2,606.51,0.1,1213.02,883.24,329.78
20250105,106523,21,233,6,17,3,594.32,0.1,1782.97,1206.21,576.76
20250105,106524,51,61,4,11,5,184.13,0.03,920.63,456.05,464.58
20250105,106524,20,61,4,11,4,923.68,0.0,3694.72,2536.76,1157.96
20250105,106525,46,209,5,14,2,200.76,0.03,401.52,244.66,156.86
20250105,106525,1,209,5,14,4,355.67,0.03,1422.68,825.08,597.6
20250105,106526,24,22,5,13,1,461.83,0.08,461.83,253.78,208.05
20250105,106526,47,22,5,13,5,736.54,0.05,3682.68,2657.1,1025.57
20250105,106527,95,247,2,5,5,263.65,0.03,1318.23,883.5,434.73
20250105,106527,85,247,2,5,3,274.31,0.03,822.92,567.54,255.38
20250105,106527,89,247,2,5,5,284.72,0.03,1423.62,728.9,694.72
20250106,106528,82,284,6,18,3,750.08,0.15,2250.25,1421.13,829.12
20250106,106528,13,284,6,18,4,233.49,0.0,933.96,560.2,373.76
20250106,106528,70,284,6,18,3,867.6,0.03,2602.79,1374.45,1228.34
20250106,106529,28,69,4,12,3,797.66,0.05,2392.97,1711.86,681.11
20250106,106529,15,69,4,12,1,611.81,0.15,611.81,419.51,192.3
20250106,106530,66,76,6,18,1,799.51,0.05,799.51,581.56,217.95
20250106,106531,88,193,1,1,5,235.57,0.03,1177.87,775.2,402.67
20250106,106532,40,142,1,2,10,504.16,0.05,5041.65,3468.7,1572.95
20250106,106533,25,138,6,16,2,725.33,0.1,1450.66,970.06,480.6
20250106,106534,14,111,5,13,8,164.91,0.03,1319.28,698.4,620.88
20250106,106535,23,213,5,14,3,907.97,0.0,2723.91,1880.07,843.84
20250106,106535,71,213,5,14,4,658.35,0.08,2633.41,1480.72,1152.69
20250106,106536,41,263,5,14,8,261.13,0.0,2089.04,1239.84,849.2
20250106,106537,54,21,5,14,2,180.87,0.0,361.74,199.38,162.36
20250106,106538,25,272,5,13,2,725.33,0.1,1450.66,970.06,480.6
20250106,106538,85,272,5,13,1,282.79,0.0,282.79,189.18,93.61
20250106,106538,58,272,5,13,4,564.04,0.03,2256.14,1493.36,762.78
20250106,106539,79,211,4,11,2,366.44,0.15,732.89,422.52,310.37
20250106,106540,46,67,4,12,8,206.97,0.0,1655.76,978.64,677.12
20250106,106541,42,87,2,4,2,122.06,0.03,244.13,160.6,83.53
20250106,106541,45,87,2,4,3,203.63,0.05,610.9,391.41,219.49
20250106,106541,18,87,2,4,1,610.98,0.0,610.98,409.41,201.57
20250106,106542,22,203,5,13,3,134.43,0.05,403.3,248.07,155.23
20250106,106542,26,203,5,13,8,361.25,0.05,2889.98,1578.16,1311.82
20250106,106542,77,203,5,13,6,141.81,0.0,850.86,601.38,249.48
20250106,106543,35,19,2,6,8,438.67,0.0,3509.36,2120.4,1388.96
20250106,106543,70,19,2,6,4,894.43,0.0,3577.72,1832.6,1745.12
20250106,106544,23,38,3,8,4,862.57,0.05,3450.29,2506.76,943.53
20250106,106545,13,133,3,8,2,214.81,0.08,429.62,280.1,149.52
20250106,106545,47,133,3,8,8,697.77,0.1,5582.16,4251.36,1330.8
20250106,106545,52,133,3,8,1,838.97,0.05,838.97,590.31,248.66
20250106,106546,8,175,3,9,6,564.59,0.05,3387.57,1858.08,1529.49
20250106,106547,46,74,5,15,1,206.97,0.0,206.97,122.33,84.64
20250106,106548,60,25,3,9,3,603.64,0.0,1810.92,1051.44,759.48
20250106,106549,73,222,3,9,4,499.92,0.0,1999.68,1080.36,919.32
20250106,106549,32,222,3,9,3,258.7,0.08,776.11,581.58,194.53
20250106,106549,10,222,3,9,5,629.85,0.05,3149.25,2261.75,887.5
20250106,106550,93,40,4,10,6,536.25,0.08,3217.5,1968.84,1248.66
20250106,106550,50,40,4,10,2,467.47,0.03,934.94,512.1,422.84
20250106,106550,72,40,4,10,6,658.38,0.05,3950.27,2199.12,1751.15
20250106,106550,98,40,4,10,2,501.48,0.0,1002.96,641.96,361.0
20250106,106551,58,218,1,1,6,552.41,0.05,3314.44,2240.04,1074.4
20250106,106551,62,218,1,1,2,244.34,0.05,488.68,295.78,192.9
20250106,106551,29,218,1,1,4,83.44,0.1,333.76,256.16,77.6
20250106,106551,4,218,1,1,1,508.85,0.1,508.85,366.99,141.86
20250106,106552,86,136,2,4,3,766.98,0.08,2300.93,1715.85,585.08
20250106,106552,83,136,2,4,1,816.83,0.03,816.83,409.21,407.62
20250107,106553,41,256,4,11,2,235.02,0.1,470.03,309.96,160.07
20250107,106554,24,242,5,15,1,501.99,0.0,501.99,253.78,248.21
20250107,106554,26,242,5,15,10,349.84,0.08,3498.39,1972.7,1525.69
20250107,106554,41,242,5,15,2,248.07,0.05,496.15,309.96,186.19
20250107,106555,99,196,1,1,8,654.23,0.03,5233.81,3307.84,1925.97
20250107,106555,51,196,1,1,6,180.33,0.05,1081.97,547.26,534.71
20250107,106556,68,201,1,3,2,578.73,0.03,1157.46,855.48,301.98
20250107,106557,96,26,2,4,3,341.72,0.08,1025.17,553.59,471.58
20250107,106558,17,109,1,2,6,122.73,0.0,736.38,361.8,374.58
20250107,106558,68,109,1,2,2,566.8,0.05,1133.6,855.48,278.12
20250107,106559,87,177,6,18,8,704.78,0.1,5638.25,3699.2,1939.05
20250107,106559,72,177,6,18,3,693.03,0.0,2079.09,1099.56,979.53
20250107,106559,58,177,6,18,2,581.48,0.0,1162.96,746.68,416.28
20250107,106560,87,175,1,3,1,783.09,0.0,783.09,462.4,320.69
20250107,106561,46,208,2,6,1,206.97,0.0,206.97,122.33,84.64
20250107,106561,15,208,2,6,3,683.79,0.05,2051.37,1258.53,792.84
20250107,106562,68,295,3,8,4,548.9,0.08,2195.6,1710.96,484.64
20250107,106562,5,295,3,8,1,684.01,0.08,684.01,532.68,151.33
20250107,106563,46,202,2,4,4,186.27,0.1,745.09,489.32,255.77
20250107,106563,57,202,2,4,5,914.31,0.0,4571.55,2282.25,2289.3
20250107,106564,12,235,2,5,5,95.22,0.05,476.09,350.4,125.69
20250107,106565,95,229,1,2,2,250.06,0.08,500.11,353.4,146.71
