YearMonthKey,MonthStart,ProductKey,LocationKey,UnitsOnHand,ReorderPoint,SafetyStock,InventoryValue
202503,2025-03-01,35,1,70,25,18,18553.5
202503,2025-03-01,36,1,64,35,15,8779.52
202503,2025-03-01,37,1,48,35,18,13306.56
202503,2025-03-01,38,1,74,25,15,12814.58
202503,2025-03-01,39,1,66,20,12,18330.18
202503,2025-03-01,40,1,84,30,18,29137.08
202503,2025-03-01,41,1,55,25,15,8523.9
202503,2025-03-01,42,1,60,25,15,4818.0
202503,2025-03-01,43,1,65,30,12,18500.3
202503,2025-03-01,44,1,31,30,18,1931.61
202503,2025-03-01,45,1,68,20,18,8871.96
202503,2025-03-01,46,1,106,30,12,12966.98
202503,2025-03-01,47,1,86,20,18,45702.12
202503,2025-03-01,48,1,66,30,18,25491.84
202503,2025-03-01,49,1,67,25,18,40447.23
202503,2025-03-01,50,1,67,35,15,17155.35
202503,2025-03-01,51,1,70,20,18,6384.7
202503,2025-03-01,52,1,66,35,18,38960.46
202503,2025-03-01,53,1,78,20,10,34446.36
202503,2025-03-01,54,1,56,35,15,5582.64
202503,2025-03-01,55,1,77,35,15,27396.6
202503,2025-03-01,56,1,84,30,15,28617.12
202503,2025-03-01,57,1,80,35,15,36516.0
202503,2025-03-01,58,1,75,20,12,28000.5
202503,2025-03-01,59,1,79,30,10,8170.18
202503,2025-03-01,60,1,61,35,18,21379.28
202503,2025-03-01,61,1,81,25,15,38162.34
202503,2025-03-01,62,1,58,35,15,8577.62
202503,2025-03-01,63,1,81,25,18,25968.6
202503,2025-03-01,64,1,43,20,18,14142.7
202503,2025-03-01,65,1,38,30,10,12095.4
202503,2025-03-01,66,1,94,30,15,54666.64
202503,2025-03-01,67,1,113,30,10,14105.79
202503,2025-03-01,68,1,58,25,18,24808.92
202503,2025-03-01,69,1,112,20,15,44479.68
202503,2025-03-01,70,1,71,25,10,32528.65
202503,2025-03-01,71,1,74,20,12,27393.32
202503,2025-03-01,72,1,58,35,12,21258.16
202503,2025-03-01,73,1,39,35,10,10533.51
202503,2025-03-01,74,1,70,35,18,29337.0
202503,2025-03-01,75,1,64,30,10,11243.52
202503,2025-03-01,76,1,80,20,12,35005.6
202503,2025-03-01,77,1,50,30,15,5011.5
202503,2025-03-01,78,1,55,30,10,20073.35
202503,2025-03-01,79,1,55,25,10,11619.3
202503,2025-03-01,80,1,40,25,10,18204.4
202503,2025-03-01,81,1,83,30,18,18451.73
202503,2025-03-01,82,1,68,30,12,32212.28
202503,2025-03-01,83,1,67,35,15,27417.07
202503,2025-03-01,84,1,84,20,15,36561.0
202503,2025-03-01,85,1,97,35,12,18350.46
202503,2025-03-01,86,1,49,20,12,28025.55
202503,2025-03-01,87,1,78,35,15,36067.2
202503,2025-03-01,88,1,75,20,10,11628.0
202503,2025-03-01,89,1,65,20,12,9475.7
202503,2025-03-01,90,1,55,20,15,19757.65
202503,2025-03-01,91,1,115,35,18,52236.45
202503,2025-03-01,92,1,61,20,15,24824.56
202503,2025-03-01,93,1,60,25,10,19688.4
202503,2025-03-01,94,1,76,30,18,27102.36
202503,2025-03-01,95,1,61,30,10,10778.7
202503,2025-03-01,96,1,85,30,12,15685.05
202503,2025-03-01,97,1,75,35,15,29103.75
202503,2025-03-01,98,1,85,35,18,27283.3
202503,2025-03-01,99,1,45,20,18,18606.6
202503,2025-03-01,100,1,102,20,10,37570.68
202503,2025-03-01,1,2,67,35,12,13820.09
202503,2025-03-01,2,2,68,35,10,29142.08
202503,2025-03-01,3,2,88,20,10,32409.52
202503,2025-03-01,4,2,77,25,18,28258.23
202503,2025-03-01,5,2,73,30,10,38885.64
202503,2025-03-01,6,2,24,20,12,5453.52
202503,2025-03-01,7,2,51,30,15,10191.84
202503,2025-03-01,8,2,56,30,15,17342.08
202503,2025-03-01,9,2,69,25,10,7435.44
202503,2025-03-01,10,2,75,35,18,33926.25
202503,2025-03-01,11,2,56,30,15,29701.28
202503,2025-03-01,12,2,77,35,18,5396.16
202503,2025-03-01,13,2,63,30,12,8823.15
202503,2025-03-01,14,2,85,30,10,7420.5
202503,2025-03-01,15,2,52,35,12,21814.52
202503,2025-03-01,16,2,60,25,10,15944.4
202503,2025-03-01,17,2,28,30,15,1688.4
202503,2025-03-01,18,2,61,35,18,24974.01
202503,2025-03-01,19,2,60,25,15,14583.6
202503,2025-03-01,20,2,65,35,12,41222.35
202503,2025-03-01,21,2,41,25,12,16484.87
202503,2025-03-01,22,2,47,20,10,3886.43
202503,2025-03-01,23,2,69,30,12,43241.61
202503,2025-03-01,24,2,77,25,15,19541.06
202503,2025-03-01,25,2,61,35,10,29586.83
202503,2025-03-01,26,2,60,30,18,11836.2
202503,2025-03-01,27,2,13,30,18,4542.46
202503,2025-03-01,28,2,57,35,15,32525.34
202503,2025-03-01,29,2,67,30,15,4290.68
202503,2025-03-01,30,2,72,30,12,34356.24
202503,2025-03-01,31,2,63,35,15,5869.71
202503,2025-03-01,32,2,85,25,10,16478.1
202503,2025-03-01,33,2,48,25,12,28100.16
202503,2025-03-01,34,2,44,30,10,17449.08
202503,2025-03-01,35,2,30,35,10,7951.5
202503,2025-03-01,36,2,48,25,15,6584.64
202503,2025-03-01,37,2,71,30,15,19682.62
202503,2025-03-01,38,2,58,25,10,10043.86
202503,2025-03-01,39,2,50,25,10,13886.5
202503,2025-03-01,40,2,16,20,12,5549.92
202503,2025-03-01,41,2,71,35,12,11003.58
202503,2025-03-01,42,2,66,25,10,5299.8
202503,2025-03-01,43,2,88,20,18,25046.56
202503,2025-03-01,44,2,85,25,12,5296.35
202503,2025-03-01,45,2,80,35,18,10437.6
202503,2025-03-01,46,2,64,25,18,7829.12
202503,2025-03-01,47,2,70,30,12,37199.4
202503,2025-03-01,48,2,41,30,15,15835.84
202503,2025-03-01,49,2,89,30,15,53728.41
202503,2025-03-01,50,2,65,25,12,16643.25
202503,2025-03-01,51,2,74,30,12,6749.54
202503,2025-03-01,52,2,81,30,12,47815.11
202503,2025-03-01,53,2,89,30,10,39304.18
202503,2025-03-01,54,2,87,35,10,8673.03
202503,2025-03-01,55,2,91,30,18,32377.8
202503,2025-03-01,56,2,59,30,10,20100.12
202503,2025-03-01,57,2,69,35,10,31495.05
202503,2025-03-01,58,2,65,20,15,24267.1
202503,2025-03-01,59,2,83,20,10,8583.86
202503,2025-03-01,60,2,62,30,15,21729.76
202503,2025-03-01,61,2,89,20,15,41931.46
202503,2025-03-01,62,2,72,35,18,10648.08
202503,2025-03-01,63,2,66,30,15,21159.6
202503,2025-03-01,64,2,42,35,12,13813.8
202503,2025-03-01,65,2,81,30,12,25782.3
202503,2025-03-01,66,2,66,30,12,38382.96
202503,2025-03-01,67,2,88,30,18,10985.04
202503,2025-03-01,68,2,73,30,10,31225.02
202503,2025-03-01,69,2,65,35,10,25814.1
202503,2025-03-01,70,2,62,30,15,28405.3
202503,2025-03-01,71,2,70,35,12,25912.6
202503,2025-03-01,72,2,37,30,15,13561.24
202503,2025-03-01,73,2,64,25,10,17285.76
202503,2025-03-01,74,2,66,30,12,27660.6
202503,2025-03-01,75,2,81,35,10,14230.08
202503,2025-03-01,76,2,101,25,12,44194.57
202503,2025-03-01,77,2,77,20,12,7717.71
202503,2025-03-01,78,2,51,35,10,18613.47
202503,2025-03-01,79,2,104,20,12,21971.04
202503,2025-03-01,80,2,86,25,12,39139.46
202503,2025-03-01,81,2,62,35,10,13783.22
202503,2025-03-01,82,2,82,35,12,38844.22
202503,2025-03-01,83,2,70,20,15,28644.7
202503,2025-03-01,84,2,68,25,18,29597.0
202503,2025-03-01,85,2,75,35,12,14188.5
202503,2025-03-01,86,2,51,20,15,29169.45
202503,2025-03-01,87,2,78,35,12,36067.2
202503,2025-03-01,88,2,61,30,10,9457.44
202503,2025-03-01,89,2,70,30,12,10204.6
202503,2025-03-01,90,2,48,20,18,17243.04
202503,2025-03-01,91,2,115,30,18,52236.45
202503,2025-03-01,92,2,91,30,12,37033.36
202503,2025-03-01,93,2,47,30,12,15422.58
202503,2025-03-01,94,2,63,35,10,22466.43
202503,2025-03-01,95,2,83,20,10,14666.1
202503,2025-03-01,96,2,48,30,18,8857.44
202503,2025-03-01,97,2,80,35,12,31044.0
202503,2025-03-01,98,2,44,30,15,14123.12
202503,2025-03-01,99,2,33,35,18,13644.84
202503,2025-03-01,100,2,40,20,18,14733.6
202503,2025-03-01,1,3,40,35,18,8250.8
202503,2025-03-01,2,3,40,25,18,17142.4
202503,2025-03-01,3,3,38,20,15,13995.02
202503,2025-03-01,4,3,77,25,12,28258.23
202503,2025-03-01,5,3,84,35,12,44745.12
202503,2025-03-01,6,3,27,30,18,6135.21
202503,2025-03-01,7,3,63,35,15,12589.92
202503,2025-03-01,8,3,55,30,10,17032.4
202503,2025-03-01,9,3,75,20,10,8082.0
202503,2025-03-01,10,3,32,20,10,14475.2
202503,2025-03-01,11,3,62,30,18,32883.56
202503,2025-03-01,12,3,53,25,10,3714.24
202503,2025-03-01,13,3,17,25,15,2380.85
202503,2025-03-01,14,3,62,25,10,5412.6
202503,2025-03-01,15,3,73,20,18,30624.23
202503,2025-03-01,16,3,70,30,15,18601.8
202503,2025-03-01,17,3,45,25,15,2713.5
202503,2025-03-01,18,3,79,35,15,32343.39
202503,2025-03-01,19,3,77,30,18,18715.62
202503,2025-03-01,20,3,20,30,18,12683.8
202503,2025-03-01,21,3,87,25,15,34980.09
202503,2025-03-01,22,3,50,35,15,4134.5
202503,2025-03-01,23,3,36,30,12,22560.84
202503,2025-03-01,24,3,86,20,10,21825.08
202503,2025-03-01,25,3,56,25,12,27161.68
202503,2025-03-01,26,3,40,20,18,7890.8
202503,2025-03-01,27,3,48,35,10,16772.16
202503,2025-03-01,28,3,74,25,15,42225.88
202503,2025-03-01,29,3,38,25,18,2433.52
202503,2025-03-01,30,3,67,20,18,31970.39
202503,2025-03-01,31,3,53,20,15,4938.01
202503,2025-03-01,32,3,53,30,15,10274.58
202503,2025-03-01,33,3,52,30,10,30441.84
202503,2025-03-01,34,3,57,30,12,22604.49
202503,2025-03-01,35,3,54,35,18,14312.7
202503,2025-03-01,36,3,68,25,18,9328.24
202503,2025-03-01,37,3,30,20,10,8316.6
202503,2025-03-01,38,3,21,25,12,3636.57
202503,2025-03-01,39,3,39,20,12,10831.47
202503,2025-03-01,40,3,52,30,18,18037.24
202503,2025-03-01,41,3,36,20,10,5579.28
202503,2025-03-01,42,3,84,25,18,6745.2
202503,2025-03-01,43,3,43,20,15,12238.66
202503,2025-03-01,44,3,116,30,10,7227.96
202503,2025-03-01,45,3,65,20,12,8480.55
202503,2025-03-01,46,3,63,20,18,7706.79
202503,2025-03-01,47,3,82,35,10,43576.44
202503,2025-03-01,48,3,59,30,15,22788.16
202503,2025-03-01,49,3,96,25,18,57954.24
202503,2025-03-01,50,3,64,35,12,16387.2
202503,2025-03-01,51,3,67,25,15,6111.07
202503,2025-03-01,52,3,34,20,15,20070.54
202503,2025-03-01,53,3,80,20,18,35329.6
202503,2025-03-01,54,3,54,20,15,5383.26
202503,2025-03-01,55,3,65,25,12,23127.0
202503,2025-03-01,56,3,59,35,10,20100.12
202503,2025-03-01,57,3,72,20,10,32864.4
202503,2025-03-01,58,3,48,25,10,17920.32
202503,2025-03-01,59,3,99,20,12,10238.58
202503,2025-03-01,60,3,65,25,18,22781.2
202503,2025-03-01,61,3,48,30,12,22614.72
202503,2025-03-01,62,3,66,30,15,9760.74
202503,2025-03-01,63,3,60,20,12,19236.0
202503,2025-03-01,64,3,74,35,10,24338.6
202503,2025-03-01,65,3,74,20,15,23554.2
202503,2025-03-01,66,3,77,20,10,44780.12
202503,2025-03-01,67,3,74,20,15,9237.42
202503,2025-03-01,68,3,80,30,10,34219.2
202503,2025-03-01,69,3,94,25,15,37331.16
202503,2025-03-01,70,3,90,25,18,41233.5
202503,2025-03-01,71,3,68,25,18,25172.24
202503,2025-03-01,72,3,65,20,15,23823.8
202503,2025-03-01,73,3,56,35,12,15125.04
202503,2025-03-01,74,3,44,35,18,18440.4
202503,2025-03-01,75,3,54,25,18,9486.72
202503,2025-03-01,76,3,75,20,12,32817.75
202503,2025-03-01,77,3,73,30,18,7316.79
202503,2025-03-01,78,3,68,25,12,24817.96
202503,2025-03-01,79,3,47,30,12,9929.22
202503,2025-03-01,80,3,82,20,10,37319.02
202503,2025-03-01,81,3,69,30,15,15339.39
202503,2025-03-01,82,3,71,35,10,33633.41
202503,2025-03-01,83,3,72,30,15,29463.12
202503,2025-03-01,84,3,42,35,12,18280.5
202503,2025-03-01,85,3,76,20,15,14377.68
202503,2025-03-01,86,3,27,35,18,15442.65
202503,2025-03-01,87,3,68,25,18,31443.2
202503,2025-03-01,88,3,68,25,15,10542.72
202503,2025-03-01,89,3,69,30,10,10058.82
202503,2025-03-01,90,3,54,20,18,19398.42
202503,2025-03-01,91,3,96,30,12,43606.08
202503,2025-03-01,92,3,63,35,10,25638.48
202503,2025-03-01,93,3,64,25,12,21000.96
202503,2025-03-01,94,3,58,35,18,20683.38
202503,2025-03-01,95,3,83,25,18,14666.1
202503,2025-03-01,96,3,108,20,12,19929.24
202503,2025-03-01,97,3,90,35,18,34924.5
202503,2025-03-01,98,3,77,35,10,24715.46
202503,2025-03-01,99,3,54,30,12,22327.92
202503,2025-03-01,100,3,52,30,12,19153.68
202503,2025-03-01,1,4,19,20,18,3919.13
202503,2025-03-01,2,4,34,30,15,14571.04
202503,2025-03-01,3,4,59,20,18,21729.11
202503,2025-03-01,4,4,41,20,10,15046.59
202503,2025-03-01,5,4,78,20,18,41549.04
202503,2025-03-01,6,4,47,30,12,10679.81
202503,2025-03-01,7,4,30,30,15,5995.2
202503,2025-03-01,8,4,35,35,15,10838.8
202503,2025-03-01,9,4,47,20,15,5064.72
202503,2025-03-01,10,4,40,20,10,18094.0
202503,2025-03-01,11,4,71,25,10,37656.98
202503,2025-03-01,12,4,87,25,18,6096.96
202503,2025-03-01,13,4,52,25,10,7282.6
202503,2025-03-01,14,4,60,30,12,5238.0
202503,2025-03-01,15,4,15,35,18,6292.65
202503,2025-03-01,16,4,63,25,18,16741.62
202503,2025-03-01,17,4,66,25,10,3979.8
202503,2025-03-01,18,4,44,30,15,18014.04
202503,2025-03-01,19,4,39,30,18,9479.34
202503,2025-03-01,20,4,77,20,12,48832.63
202503,2025-03-01,21,4,62,30,12,24928.34
202503,2025-03-01,22,4,79,20,18,6532.51
202503,2025-03-01,23,4,47,20,18,29454.43
202503,2025-03-01,24,4,59,35,18,14973.02
202503,2025-03-01,25,4,54,30,10,26191.62
202503,2025-03-01,26,4,46,25,12,9074.42
202503,2025-03-01,27,4,48,30,18,16772.16
202503,2025-03-01,28,4,49,30,15,27960.38
202503,2025-03-01,29,4,43,30,10,2753.72
202503,2025-03-01,30,4,67,25,15,31970.39
202503,2025-03-01,31,4,58,35,12,5403.86
202503,2025-03-01,32,4,21,35,10,4071.06
202503,2025-03-01,33,4,49,35,15,28685.58
202503,2025-03-01,34,4,24,25,10,9517.68
202503,2025-03-01,35,4,3,35,10,795.15
202503,2025-03-01,36,4,49,20,18,6721.82
202503,2025-03-01,37,4,50,30,10,13861.0
202503,2025-03-01,38,4,27,25,15,4675.59
202503,2025-03-01,39,4,45,25,10,12497.85
202503,2025-03-01,40,4,70,35,12,24280.9
202503,2025-03-01,41,4,79,35,18,12243.42
202503,2025-03-01,42,4,76,30,12,6102.8
202503,2025-03-01,43,4,83,25,12,23623.46
202503,2025-03-01,44,4,70,35,15,4361.7
202503,2025-03-01,45,4,56,35,18,7306.32
202503,2025-03-01,46,4,57,20,15,6972.81
202503,2025-03-01,47,4,36,20,12,19131.12
202503,2025-03-01,48,4,74,20,10,28581.76
202503,2025-03-01,49,4,35,20,15,21129.15
202503,2025-03-01,50,4,94,25,18,24068.7
202503,2025-03-01,51,4,19,20,12,1732.99
202503,2025-03-01,52,4,56,25,18,33057.36
202503,2025-03-01,53,4,88,25,15,38862.56
202503,2025-03-01,54,4,77,30,12,7676.13
202503,2025-03-01,55,4,81,20,15,28819.8
202503,2025-03-01,56,4,55,20,12,18737.4
202503,2025-03-01,57,4,81,25,10,36972.45
202503,2025-03-01,58,4,46,20,15,17173.64
202503,2025-03-01,59,4,83,35,18,8583.86
202503,2025-03-01,60,4,48,25,10,16823.04
202503,2025-03-01,61,4,86,30,15,40518.04
202503,2025-03-01,62,4,60,20,10,8873.4
202503,2025-03-01,63,4,64,20,18,20518.4
202503,2025-03-01,64,4,63,30,10,20720.7
202503,2025-03-01,65,4,90,25,12,28647.0
202503,2025-03-01,66,4,61,30,15,35475.16
202503,2025-03-01,67,4,75,25,10,9362.25
202503,2025-03-01,68,4,63,20,18,26947.62
202503,2025-03-01,69,4,60,30,10,23828.4
202503,2025-03-01,70,4,51,25,12,23365.65
202503,2025-03-01,71,4,81,30,18,29984.58
202503,2025-03-01,72,4,78,20,18,28588.56
202503,2025-03-01,73,4,56,25,18,15125.04
202503,2025-03-01,74,4,63,30,18,26403.3
202503,2025-03-01,75,4,71,25,12,12473.28
202503,2025-03-01,76,4,50,25,15,21878.5
202503,2025-03-01,77,4,101,20,18,10123.23
202503,2025-03-01,78,4,70,30,12,25547.9
202503,2025-03-01,79,4,67,25,15,14154.42
202503,2025-03-01,80,4,76,20,15,34588.36
202503,2025-03-01,81,4,68,25,12,15117.08
202503,2025-03-01,82,4,84,35,10,39791.64
202503,2025-03-01,83,4,54,20,10,22097.34
202503,2025-03-01,84,4,107,20,12,46571.75
202503,2025-03-01,85,4,43,30,18,8134.74
202503,2025-03-01,86,4,55,35,10,31457.25
202503,2025-03-01,87,4,94,35,12,43465.6
202503,2025-03-01,88,4,49,20,18,7596.96
202503,2025-03-01,89,4,71,20,12,10350.38
202503,2025-03-01,90,4,69,35,18,24786.87
202503,2025-03-01,91,4,95,25,10,43151.85
202503,2025-03-01,92,4,72,25,10,29301.12
202503,2025-03-01,93,4,89,20,15,29204.46
202503,2025-03-01,94,4,49,25,18,17473.89
202503,2025-03-01,95,4,92,35,12,16256.4
202503,2025-03-01,96,4,89,20,15,16423.17
202503,2025-03-01,97,4,57,25,18,22118.85
202503,2025-03-01,98,4,88,20,10,28246.24
202503,2025-03-01,99,4,66,30,18,27289.68
202503,2025-03-01,100,4,55,35,15,20258.7
202503,2025-03-01,1,5,29,20,10,5981.83
202503,2025-03-01,2,5,69,20,18,29570.64
202503,2025-03-01,3,5,55,25,12,20255.95
202503,2025-03-01,4,5,61,30,10,22386.39
202503,2025-03-01,5,5,57,20,18,30362.76
202503,2025-03-01,6,5,53,25,18,12043.19
202503,2025-03-01,7,5,74,20,12,14788.16
202503,2025-03-01,8,5,71,20,18,21987.28
202503,2025-03-01,9,5,60,25,12,6465.6
202503,2025-03-01,10,5,45,20,10,20355.75
202503,2025-03-01,11,5,59,25,18,31292.42
202503,2025-03-01,12,5,58,20,18,4064.64
202503,2025-03-01,13,5,53,20,18,7422.65
202503,2025-03-01,14,5,32,35,12,2793.6
202503,2025-03-01,15,5,20,25,10,8390.2
202503,2025-03-01,16,5,64,20,15,17007.36
202503,2025-03-01,17,5,28,30,15,1688.4
202503,2025-03-01,18,5,40,35,10,16376.4
202503,2025-03-01,19,5,34,35,10,8264.04
202503,2025-03-01,20,5,53,25,10,33612.07
202503,2025-03-01,21,5,47,35,10,18897.29
202503,2025-03-01,22,5,59,35,15,4878.71
202503,2025-03-01,23,5,52,30,12,32587.88
202503,2025-03-01,24,5,46,35,10,11673.88
202503,2025-03-01,25,5,66,25,12,32011.98
202503,2025-03-01,26,5,33,30,15,6509.91
202503,2025-03-01,27,5,81,25,12,28303.02
202503,2025-03-01,28,5,58,30,12,33095.96
202503,2025-03-01,29,5,42,20,18,2689.68
202503,2025-03-01,30,5,76,20,12,36264.92
202503,2025-03-01,31,5,40,30,12,3726.8
202503,2025-03-01,32,5,70,25,15,13570.2
202503,2025-03-01,33,5,69,20,12,40393.98
202503,2025-03-01,34,5,67,20,15,26570.19
202503,2025-03-01,35,5,35,30,18,9276.75
202503,2025-03-01,36,5,37,35,12,5075.66
202503,2025-03-01,37,5,70,35,10,19405.4
202503,2025-03-01,38,5,80,25,12,13853.6
202503,2025-03-01,39,5,46,35,15,12775.58
202503,2025-03-01,40,5,13,30,10,4509.31
202503,2025-03-01,41,5,71,25,12,11003.58
202503,2025-03-01,42,5,35,35,18,2810.5
202503,2025-03-01,43,5,110,20,18,31308.2
202503,2025-03-01,44,5,77,30,10,4797.87
202503,2025-03-01,45,5,43,25,15,5610.21
202503,2025-03-01,46,5,87,30,15,10642.71
202503,2025-03-01,47,5,82,30,10,43576.44
202503,2025-03-01,48,5,98,35,10,37851.52
202503,2025-03-01,49,5,82,25,10,49502.58
202503,2025-03-01,50,5,71,20,10,18179.55
202503,2025-03-01,51,5,74,30,10,6749.54
202503,2025-03-01,52,5,54,25,18,31876.74
202503,2025-03-01,53,5,63,35,15,27822.06
202503,2025-03-01,54,5,65,35,15,6479.85
202503,2025-03-01,55,5,49,35,18,17434.2
202503,2025-03-01,56,5,84,35,12,28617.12
202503,2025-03-01,57,5,62,25,18,28299.9
202503,2025-03-01,58,5,69,35,10,25760.46
202503,2025-03-01,59,5,50,20,15,5171.0
202503,2025-03-01,60,5,67,30,18,23482.16
202503,2025-03-01,61,5,67,30,10,31566.38
202503,2025-03-01,62,5,55,25,18,8133.95
202503,2025-03-01,63,5,66,20,10,21159.6
202503,2025-03-01,64,5,56,20,18,18418.4
202503,2025-03-01,65,5,50,30,12,15915.0
202503,2025-03-01,66,5,47,20,18,27333.32
202503,2025-03-01,67,5,85,30,10,10610.55
202503,2025-03-01,68,5,111,20,18,47479.14
202503,2025-03-01,69,5,43,25,18,17077.02
202503,2025-03-01,70,5,67,25,12,30696.05
202503,2025-03-01,71,5,70,30,12,25912.6
202503,2025-03-01,72,5,54,30,15,19792.08
202503,2025-03-01,73,5,74,35,15,19986.66
202503,2025-03-01,74,5,54,35,10,22631.4
202503,2025-03-01,75,5,70,25,10,12297.6
202503,2025-03-01,76,5,77,25,18,33692.89
202503,2025-03-01,77,5,52,30,15,5211.96
202503,2025-03-01,78,5,78,35,12,28467.66
202503,2025-03-01,79,5,53,25,10,11196.78
202503,2025-03-01,80,5,51,25,10,23210.61
202503,2025-03-01,81,5,54,25,12,12004.74
202503,2025-03-01,82,5,70,35,12,33159.7
202503,2025-03-01,83,5,65,20,15,26598.65
202503,2025-03-01,84,5,87,30,10,37866.75
202503,2025-03-01,85,5,81,25,12,15323.58
202503,2025-03-01,86,5,63,20,10,36032.85
202503,2025-03-01,87,5,50,20,10,23120.0
202503,2025-03-01,88,5,95,35,12,14728.8
202503,2025-03-01,89,5,84,30,18,12245.52
202503,2025-03-01,90,5,77,35,12,27660.71
202503,2025-03-01,91,5,75,20,10,34067.25
202503,2025-03-01,92,5,78,20,10,31742.88
202503,2025-03-01,93,5,63,20,15,20672.82
202503,2025-03-01,94,5,75,20,18,26745.75
202503,2025-03-01,95,5,59,20,10,10425.3
202503,2025-03-01,96,5,95,20,18,17530.35
202503,2025-03-01,97,5,60,25,12,23283.0
202503,2025-03-01,98,5,50,25,18,16049.0
202503,2025-03-01,99,5,75,25,18,31011.0
202503,2025-03-01,100,5,64,35,10,23573.76
202503,2025-03-01,1,6,40,35,10,8250.8
202503,2025-03-01,2,6,52,30,15,22285.12
202503,2025-03-01,3,6,52,20,18,19151.08
202503,2025-03-01,4,6,57,35,15,20918.43
202503,2025-03-01,5,6,76,35,12,40483.68
202503,2025-03-01,6,6,54,20,10,12270.42
202503,2025-03-01,7,6,61,20,15,12190.24
202503,2025-03-01,8,6,89,25,12,27561.52
202503,2025-03-01,9,6,83,35,10,8944.08
202503,2025-03-01,10,6,51,20,12,23069.85
202503,2025-03-01,11,6,69,35,10,36596.22
202503,2025-03-01,12,6,50,20,10,3504.0
202503,2025-03-01,13,6,57,30,10,7982.85
202503,2025-03-01,14,6,47,30,15,4103.1
202503,2025-03-01,15,6,32,30,12,13424.32
202503,2025-03-01,16,6,53,30,12,14084.22
202503,2025-03-01,17,6,48,20,12,2894.4
202503,2025-03-01,18,6,53,30,10,21698.73
202503,2025-03-01,19,6,36,20,15,8750.16
202503,2025-03-01,20,6,40,25,15,25367.6
202503,2025-03-01,21,6,25,25,15,10051.75
202503,2025-03-01,22,6,49,35,18,4051.81
202503,2025-03-01,23,6,46,20,18,28827.74
202503,2025-03-01,24,6,90,30,18,22840.2
202503,2025-03-01,25,6,54,30,15,26191.62
202503,2025-03-01,26,6,25,30,18,4931.75
202503,2025-03-01,27,6,76,35,18,26555.92
202503,2025-03-01,28,6,72,25,10,41084.64
202503,2025-03-01,29,6,37,20,10,2369.48
202503,2025-03-01,30,6,45,25,15,21472.65
202503,2025-03-01,31,6,44,20,12,4099.48
202503,2025-03-01,32,6,68,20,12,13182.48
202503,2025-03-01,33,6,57,25,12,33368.94
202503,2025-03-01,34,6,47,35,15,18638.79
202503,2025-03-01,35,6,76,20,12,20143.8
202503,2025-03-01,36,6,79,35,12,10837.22
202503,2025-03-01,37,6,57,20,15,15801.54
202503,2025-03-01,38,6,45,20,18,7792.65
202503,2025-03-01,39,6,36,30,15,9998.28
202503,2025-03-01,40,6,62,25,18,21505.94
202503,2025-03-01,41,6,62,25,15,9608.76
202503,2025-03-01,42,6,105,25,18,8431.5
202503,2025-03-01,43,6,56,30,12,15938.72
202503,2025-03-01,44,6,83,25,15,5171.73
202503,2025-03-01,45,6,44,35,10,5740.68
202503,2025-03-01,46,6,115,20,15,14067.95
202503,2025-03-01,47,6,55,20,12,29228.1
202503,2025-03-01,48,6,62,20,12,23946.88
202503,2025-03-01,49,6,85,30,10,51313.65
202503,2025-03-01,50,6,87,20,18,22276.35
202503,2025-03-01,51,6,58,20,12,5290.18
202503,2025-03-01,52,6,101,30,15,59621.31
202503,2025-03-01,53,6,50,20,15,22081.0
202503,2025-03-01,54,6,91,35,10,9071.79
202503,2025-03-01,55,6,83,20,10,29531.4
202503,2025-03-01,56,6,66,35,12,22484.88
202503,2025-03-01,57,6,94,25,10,42906.3
202503,2025-03-01,58,6,76,30,18,28373.84
202503,2025-03-01,59,6,89,35,10,9204.38
202503,2025-03-01,60,6,77,20,10,26986.96
202503,2025-03-01,61,6,76,25,12,35806.64
202503,2025-03-01,62,6,73,25,18,10795.97
202503,2025-03-01,63,6,77,20,10,24686.2
202503,2025-03-01,64,6,37,20,12,12169.3
202503,2025-03-01,65,6,82,25,12,26100.6
202503,2025-03-01,66,6,60,35,10,34893.6
202503,2025-03-01,67,6,73,30,10,9112.59
202503,2025-03-01,68,6,73,25,10,31225.02
202503,2025-03-01,69,6,87,30,15,34551.18
202503,2025-03-01,70,6,55,20,18,25198.25
202503,2025-03-01,71,6,63,35,18,23321.34
202503,2025-03-01,72,6,69,30,12,25289.88
202503,2025-03-01,73,6,90,30,15,24308.1
202503,2025-03-01,74,6,64,35,10,26822.4
202503,2025-03-01,75,6,59,30,12,10365.12
202503,2025-03-01,76,6,79,25,18,34568.03
202503,2025-03-01,77,6,95,35,12,9521.85
202503,2025-03-01,78,6,58,30,18,21168.26
202503,2025-03-01,79,6,21,20,10,4436.46
202503,2025-03-01,80,6,91,20,15,41415.01
202503,2025-03-01,81,6,63,25,10,14005.53
202503,2025-03-01,82,6,68,30,18,32212.28
202503,2025-03-01,83,6,55,25,15,22506.55
202503,2025-03-01,84,6,82,35,12,35690.5
202503,2025-03-01,85,6,56,30,12,10594.08
202503,2025-03-01,86,6,92,30,18,52619.4
202503,2025-03-01,87,6,65,20,18,30056.0
202503,2025-03-01,88,6,75,35,12,11628.0
202503,2025-03-01,89,6,37,25,15,5393.86
202503,2025-03-01,90,6,98,20,12,35204.54
202503,2025-03-01,91,6,83,35,12,37701.09
