sales_line_id,sales_order_id,item_id,quantity,unit_price,unit_cost,discount_pct
LINE0015531,SO109372,ITEM0070,4,634.64,403.05,0.0
LINE0015532,SO109372,ITEM0033,1,369.42,265.75,0.0
LINE0015533,SO109373,ITEM0009,4,621.29,379.29,0.08
LINE0015534,SO109373,ITEM0015,8,572.71,414.04,0.05
LINE0015535,SO109374,ITEM0048,1,875.83,546.3,0.0
LINE0015536,SO109375,ITEM0041,6,137.26,82.69,0.03
LINE0015537,SO109376,ITEM0086,8,78.22,57.07,0.15
LINE0015538,SO109376,ITEM0019,2,292.96,185.32,0.0
LINE0015539,SO109377,ITEM0089,8,102.35,50.8,0.0
LINE0015540,SO109378,ITEM0048,10,849.56,546.3,0.03
LINE0015541,SO109378,ITEM0067,2,774.82,407.32,0.0
LINE0015542,SO109379,ITEM0045,2,280.42,197.34,0.1
LINE0015543,SO109379,ITEM0056,10,885.31,585.42,0.0
LINE0015544,SO109380,ITEM0069,4,418.49,304.56,0.1
LINE0015545,SO109381,ITEM0086,8,82.82,57.07,0.1
LINE0015546,SO109381,ITEM0011,4,118.18,62.6,0.05
LINE0015547,SO109382,ITEM0004,1,577.35,281.53,0.0
LINE0015548,SO109383,ITEM0079,2,744.15,575.96,0.1
LINE0015549,SO109384,ITEM0085,8,688.23,350.95,0.03
LINE0015550,SO109385,ITEM0012,5,559.92,397.08,0.05
LINE0015551,SO109385,ITEM0076,1,81.74,61.93,0.05
LINE0015552,SO109385,ITEM0029,6,479.47,342.22,0.03
LINE0015553,SO109386,ITEM0028,4,770.49,465.24,0.08
LINE0015554,SO109387,ITEM0028,8,711.87,465.24,0.15
LINE0015555,SO109387,ITEM0016,6,204.23,106.78,0.05
LINE0015556,SO109388,ITEM0008,6,249.18,201.87,0.15
LINE0015557,SO109389,ITEM0010,2,217.06,156.48,0.08
LINE0015558,SO109390,ITEM0012,4,571.71,397.08,0.03
LINE0015559,SO109391,ITEM0073,1,167.57,87.81,0.0
LINE0015560,SO109391,ITEM0081,1,883.13,590.31,0.0
LINE0015561,SO109392,ITEM0061,1,529.44,277.22,0.08
LINE0015562,SO109392,ITEM0036,8,699.93,442.26,0.08
LINE0015563,SO109392,ITEM0028,6,711.87,465.24,0.15
LINE0015564,SO109393,ITEM0094,2,649.45,360.71,0.0
LINE0015565,SO109394,ITEM0027,5,372.66,200.86,0.08
LINE0015566,SO109395,ITEM0064,3,269.94,175.02,0.08
LINE0015567,SO109395,ITEM0048,2,875.83,546.3,0.0
LINE0015568,SO109396,ITEM0083,4,623.03,383.33,0.03
LINE0015569,SO109396,ITEM0009,4,574.01,379.29,0.15
LINE0015570,SO109397,ITEM0077,5,848.05,647.4,0.08
LINE0015571,SO109397,ITEM0075,1,697.77,531.42,0.1
LINE0015572,SO109398,ITEM0021,10,268.8,199.42,0.05
LINE0015573,SO109398,ITEM0089,5,102.35,50.8,0.0
LINE0015574,SO109399,ITEM0024,3,271.37,200.55,0.05
LINE0015575,SO109399,ITEM0037,4,378.44,243.06,0.03
LINE0015576,SO109400,ITEM0022,6,104.98,66.39,0.0
LINE0015577,SO109400,ITEM0056,6,858.75,585.42,0.03
LINE0015578,SO109401,ITEM0043,1,271.29,167.85,0.03
LINE0015579,SO109401,ITEM0097,8,47.03,30.5,0.03
LINE0015580,SO109401,ITEM0026,8,223.59,121.16,0.1
LINE0015581,SO109402,ITEM0006,10,495.66,358.99,0.1
LINE0015582,SO109402,ITEM0044,6,451.79,253.78,0.1
LINE0015583,SO109403,ITEM0012,8,559.92,397.08,0.05
LINE0015584,SO109404,ITEM0061,6,575.48,277.22,0.0
LINE0015585,SO109404,ITEM0032,4,571.97,397.79,0.0
LINE0015586,SO109405,ITEM0096,2,456.07,320.6,0.0
LINE0015587,SO109406,ITEM0100,10,841.59,581.56,0.0
LINE0015588,SO109407,ITEM0031,10,682.04,437.48,0.05
LINE0015589,SO109408,ITEM0094,1,616.98,360.71,0.05
LINE0015590,SO109409,ITEM0072,4,258.29,139.97,0.03
LINE0015591,SO109409,ITEM0011,2,114.45,62.6,0.08
LINE0015592,SO109409,ITEM0005,2,231.79,143.68,0.03
LINE0015593,SO109410,ITEM0065,8,152.38,113.01,0.05
LINE0015594,SO109411,ITEM0089,3,97.23,50.8,0.05
LINE0015595,SO109412,ITEM0054,6,829.5,468.51,0.08
LINE0015596,SO109412,ITEM0017,2,247.39,135.93,0.0
LINE0015597,SO109413,ITEM0022,6,104.98,66.39,0.0
LINE0015598,SO109414,ITEM0023,2,633.16,365.27,0.1
LINE0015599,SO109415,ITEM0070,1,634.64,403.05,0.0
LINE0015600,SO109416,ITEM0099,8,500.36,256.08,0.0
LINE0015601,SO109416,ITEM0066,3,547.42,303.8,0.03
LINE0015602,SO109417,ITEM0056,1,841.04,585.42,0.05
LINE0015603,SO109417,ITEM0081,4,838.97,590.31,0.05
LINE0015604,SO109418,ITEM0050,4,257.9,138.7,0.0
LINE0015605,SO109419,ITEM0087,6,876.64,532.53,0.0
LINE0015606,SO109420,ITEM0022,10,101.83,66.39,0.03
LINE0015607,SO109420,ITEM0034,5,503.67,252.75,0.0
LINE0015608,SO109421,ITEM0100,1,816.34,581.56,0.03
LINE0015609,SO109422,ITEM0027,5,384.81,200.86,0.05
LINE0015610,SO109422,ITEM0037,5,390.14,243.06,0.0
LINE0015611,SO109422,ITEM0013,2,458.08,233.6,0.0
LINE0015612,SO109423,ITEM0042,3,38.66,28.06,0.1
LINE0015613,SO109423,ITEM0031,8,682.04,437.48,0.05
LINE0015614,SO109424,ITEM0100,3,799.51,581.56,0.05
LINE0015615,SO109424,ITEM0069,4,451.04,304.56,0.03
LINE0015616,SO109424,ITEM0078,6,172.21,114.14,0.1
LINE0015617,SO109425,ITEM0077,2,875.7,647.4,0.05
LINE0015618,SO109425,ITEM0039,4,626.11,334.47,0.05
LINE0015619,SO109426,ITEM0097,8,47.03,30.5,0.03
LINE0015620,SO109426,ITEM0090,6,407.44,287.65,0.0
LINE0015621,SO109427,ITEM0057,4,200.74,123.75,0.1
LINE0015622,SO109428,ITEM0073,5,167.57,87.81,0.0
LINE0015623,SO109428,ITEM0086,2,92.02,57.07,0.0
LINE0015624,SO109429,ITEM0004,8,548.48,281.53,0.05
LINE0015625,SO109430,ITEM0086,1,92.02,57.07,0.0
LINE0015626,SO109430,ITEM0024,1,285.65,200.55,0.0
LINE0015627,SO109431,ITEM0037,6,378.44,243.06,0.03
LINE0015628,SO109432,ITEM0070,3,539.44,403.05,0.15
LINE0015629,SO109432,ITEM0049,3,51.95,40.58,0.1
LINE0015630,SO109433,ITEM0013,5,444.34,233.6,0.03
LINE0015631,SO109434,ITEM0050,8,245.0,138.7,0.05
LINE0015632,SO109435,ITEM0024,2,262.8,200.55,0.08
LINE0015633,SO109435,ITEM0028,6,837.49,465.24,0.0
LINE0015634,SO109436,ITEM0051,6,874.67,451.36,0.03
LINE0015635,SO109436,ITEM0059,10,428.31,243.23,0.05
LINE0015636,SO109437,ITEM0092,2,103.14,73.09,0.1
LINE0015637,SO109437,ITEM0084,8,300.7,220.87,0.03
LINE0015638,SO109438,ITEM0015,3,572.71,414.04,0.05
LINE0015639,SO109438,ITEM0043,10,251.71,167.85,0.1
LINE0015640,SO109438,ITEM0014,2,111.71,61.48,0.0
LINE0015641,SO109439,ITEM0027,2,405.06,200.86,0.0
LINE0015642,SO109440,ITEM0061,2,517.93,277.22,0.1
LINE0015643,SO109440,ITEM0009,8,675.31,379.29,0.0
LINE0015644,SO109440,ITEM0045,8,302.23,197.34,0.03
LINE0015645,SO109441,ITEM0021,1,282.95,199.42,0.0
LINE0015646,SO109441,ITEM0078,1,185.6,114.14,0.03
LINE0015647,SO109442,ITEM0038,1,521.49,371.85,0.0
LINE0015648,SO109442,ITEM0086,10,92.02,57.07,0.0
LINE0015649,SO109442,ITEM0040,6,650.97,480.61,0.1
LINE0015650,SO109443,ITEM0078,2,191.34,114.14,0.0
LINE0015651,SO109444,ITEM0036,4,699.93,442.26,0.08
LINE0015652,SO109444,ITEM0013,5,435.18,233.6,0.05
LINE0015653,SO109445,ITEM0048,3,875.83,546.3,0.0
LINE0015654,SO109445,ITEM0008,8,293.15,201.87,0.0
LINE0015655,SO109445,ITEM0046,2,221.01,125.92,0.0
LINE0015656,SO109446,ITEM0032,5,543.37,397.79,0.05
LINE0015657,SO109446,ITEM0042,8,36.51,28.06,0.15
LINE0015658,SO109447,ITEM0030,5,388.93,248.72,0.15
LINE0015659,SO109448,ITEM0048,4,875.83,546.3,0.0
LINE0015660,SO109448,ITEM0089,10,99.28,50.8,0.03
LINE0015661,SO109448,ITEM0080,8,373.32,275.75,0.03
LINE0015662,SO109449,ITEM0034,2,488.56,252.75,0.03
LINE0015663,SO109450,ITEM0062,6,595.87,328.62,0.03
LINE0015664,SO109451,ITEM0035,8,757.71,425.54,0.08
LINE0015665,SO109452,ITEM0058,1,536.68,369.45,0.15
LINE0015666,SO109453,ITEM0066,4,564.35,303.8,0.0
LINE0015667,SO109454,ITEM0072,10,258.29,139.97,0.03
LINE0015668,SO109454,ITEM0099,8,425.31,256.08,0.15
LINE0015669,SO109455,ITEM0067,8,712.83,407.32,0.08
LINE0015670,SO109455,ITEM0010,8,235.94,156.48,0.0
LINE0015671,SO109456,ITEM0012,8,571.71,397.08,0.03
LINE0015672,SO109456,ITEM0005,8,219.84,143.68,0.08
LINE0015673,SO109457,ITEM0089,5,94.16,50.8,0.08
LINE0015674,SO109457,ITEM0094,1,597.49,360.71,0.08
LINE0015675,SO109458,ITEM0022,10,101.83,66.39,0.03
LINE0015676,SO109459,ITEM0001,8,572.13,302.24,0.08
LINE0015677,SO109459,ITEM0083,4,642.3,383.33,0.0
LINE0015678,SO109459,ITEM0027,4,405.06,200.86,0.0
LINE0015679,SO109460,ITEM0068,2,620.48,361.43,0.03
LINE0015680,SO109461,ITEM0094,8,649.45,360.71,0.0
LINE0015681,SO109461,ITEM0087,10,832.81,532.53,0.05
LINE0015682,SO109462,ITEM0013,3,458.08,233.6,0.0
LINE0015683,SO109463,ITEM0052,5,704.32,559.32,0.1
LINE0015684,SO109463,ITEM0011,2,111.96,62.6,0.1
LINE0015685,SO109464,ITEM0079,1,785.49,575.96,0.05
LINE0015686,SO109465,ITEM0001,3,621.88,302.24,0.0
LINE0015687,SO109465,ITEM0018,8,793.79,562.98,0.03
LINE0015688,SO109466,ITEM0036,3,760.79,442.26,0.0
LINE0015689,SO109467,ITEM0059,5,450.85,243.23,0.0
LINE0015690,SO109468,ITEM0084,6,310.0,220.87,0.0
LINE0015691,SO109469,ITEM0054,2,901.63,468.51,0.0
LINE0015692,SO109470,ITEM0038,6,505.85,371.85,0.03
LINE0015693,SO109471,ITEM0076,4,83.46,61.93,0.03
LINE0015694,SO109471,ITEM0014,8,100.54,61.48,0.1
LINE0015695,SO109472,ITEM0071,6,406.39,228.16,0.0
LINE0015696,SO109472,ITEM0092,4,114.6,73.09,0.0
LINE0015697,SO109473,ITEM0020,6,182.38,106.28,0.03
LINE0015698,SO109473,ITEM0086,8,92.02,57.07,0.0
LINE0015699,SO109474,ITEM0071,1,406.39,228.16,0.0
LINE0015700,SO109474,ITEM0095,5,340.14,256.59,0.15
LINE0015701,SO109475,ITEM0067,10,658.6,407.32,0.15
LINE0015702,SO109476,ITEM0004,8,519.62,281.53,0.1
LINE0015703,SO109476,ITEM0016,1,197.78,106.78,0.08
LINE0015704,SO109477,ITEM0076,2,83.46,61.93,0.03
LINE0015705,SO109478,ITEM0005,5,231.79,143.68,0.03
LINE0015706,SO109478,ITEM0091,10,237.65,164.43,0.1
LINE0015707,SO109479,ITEM0086,10,87.42,57.07,0.05
LINE0015708,SO109479,ITEM0056,10,752.51,585.42,0.15
LINE0015709,SO109480,ITEM0074,3,267.32,187.55,0.0
LINE0015710,SO109480,ITEM0044,1,501.99,253.78,0.0
LINE0015711,SO109480,ITEM0049,10,57.72,40.58,0.0
LINE0015712,SO109481,ITEM0065,6,144.36,113.01,0.1
LINE0015713,SO109481,ITEM0076,6,77.44,61.93,0.1
LINE0015714,SO109482,ITEM0025,10,492.14,352.32,0.1
LINE0015715,SO109483,ITEM0037,2,378.44,243.06,0.03
LINE0015716,SO109484,ITEM0034,3,478.49,252.75,0.05
LINE0015717,SO109484,ITEM0052,8,743.45,559.32,0.05
LINE0015718,SO109485,ITEM0020,2,178.62,106.28,0.05
LINE0015719,SO109485,ITEM0061,6,575.48,277.22,0.0
LINE0015720,SO109485,ITEM0012,5,530.45,397.08,0.1
LINE0015721,SO109486,ITEM0054,8,856.55,468.51,0.05
LINE0015722,SO109486,ITEM0058,3,612.45,369.45,0.03
LINE0015723,SO109486,ITEM0067,2,658.6,407.32,0.15
LINE0015724,SO109487,ITEM0056,3,841.04,585.42,0.05
LINE0015725,SO109487,ITEM0052,8,704.32,559.32,0.1
LINE0015726,SO109488,ITEM0009,2,675.31,379.29,0.0
LINE0015727,SO109488,ITEM0062,1,583.58,328.62,0.05
LINE0015728,SO109489,ITEM0038,2,479.77,371.85,0.08
LINE0015729,SO109490,ITEM0100,4,715.35,581.56,0.15
LINE0015730,SO109491,ITEM0099,4,460.33,256.08,0.08
LINE0015731,SO109491,ITEM0026,5,223.59,121.16,0.1
LINE0015732,SO109491,ITEM0054,4,901.63,468.51,0.0
LINE0015733,SO109492,ITEM0009,5,641.54,379.29,0.05
LINE0015734,SO109492,ITEM0064,4,284.61,175.02,0.03
LINE0015735,SO109493,ITEM0093,6,489.94,363.24,0.05
LINE0015736,SO109494,ITEM0049,2,57.72,40.58,0.0
LINE0015737,SO109495,ITEM0006,10,495.66,358.99,0.1
LINE0015738,SO109495,ITEM0088,10,868.59,456.45,0.05
LINE0015739,SO109496,ITEM0007,6,535.9,285.58,0.0
LINE0015740,SO109497,ITEM0088,8,822.88,456.45,0.1
LINE0015741,SO109497,ITEM0050,4,257.9,138.7,0.0
LINE0015742,SO109497,ITEM0016,1,214.98,106.78,0.0
LINE0015743,SO109498,ITEM0003,4,603.34,455.21,0.08
LINE0015744,SO109498,ITEM0004,3,577.35,281.53,0.0
LINE0015745,SO109498,ITEM0057,3,223.05,123.75,0.0
LINE0015746,SO109499,ITEM0036,5,760.79,442.26,0.0
LINE0015747,SO109500,ITEM0051,2,874.67,451.36,0.03
LINE0015748,SO109501,ITEM0019,8,292.96,185.32,0.0
LINE0015749,SO109502,ITEM0085,1,709.52,350.95,0.0
LINE0015750,SO109503,ITEM0050,10,250.16,138.7,0.03
LINE0015751,SO109504,ITEM0098,10,870.73,470.94,0.08
LINE0015752,SO109504,ITEM0086,3,78.22,57.07,0.15
LINE0015753,SO109505,ITEM0048,8,788.25,546.3,0.1
LINE0015754,SO109506,ITEM0029,3,469.58,342.22,0.05
LINE0015755,SO109507,ITEM0014,5,111.71,61.48,0.0
LINE0015756,SO109507,ITEM0064,8,264.07,175.02,0.1
LINE0015757,SO109507,ITEM0052,8,719.97,559.32,0.08
LINE0015758,SO109508,ITEM0087,2,832.81,532.53,0.05
LINE0015759,SO109508,ITEM0061,4,529.44,277.22,0.08
LINE0015760,SO109508,ITEM0070,2,634.64,403.05,0.0
LINE0015761,SO109509,ITEM0062,10,552.87,328.62,0.1
LINE0015762,SO109509,ITEM0030,2,457.56,248.72,0.0
LINE0015763,SO109510,ITEM0076,2,86.04,61.93,0.0
LINE0015764,SO109510,ITEM0044,10,486.93,253.78,0.03
LINE0015765,SO109511,ITEM0009,8,607.78,379.29,0.1
LINE0015766,SO109512,ITEM0058,4,612.45,369.45,0.03
LINE0015767,SO109512,ITEM0011,5,124.4,62.6,0.0
LINE0015768,SO109512,ITEM0041,5,141.51,82.69,0.0
LINE0015769,SO109513,ITEM0061,3,558.22,277.22,0.03
LINE0015770,SO109513,ITEM0037,8,378.44,243.06,0.03
LINE0015771,SO109513,ITEM0006,10,550.73,358.99,0.0
LINE0015772,SO109514,ITEM0057,4,211.9,123.75,0.05
LINE0015773,SO109515,ITEM0011,1,120.67,62.6,0.03
LINE0015774,SO109516,ITEM0074,4,267.32,187.55,0.0
LINE0015775,SO109517,ITEM0068,5,620.48,361.43,0.03
LINE0015776,SO109518,ITEM0057,6,205.21,123.75,0.08
LINE0015777,SO109519,ITEM0015,4,572.71,414.04,0.05
LINE0015778,SO109519,ITEM0077,8,921.79,647.4,0.0
LINE0015779,SO109520,ITEM0092,3,103.14,73.09,0.1
LINE0015780,SO109521,ITEM0055,10,808.89,484.96,0.03
LINE0015781,SO109522,ITEM0087,4,788.98,532.53,0.1
LINE0015782,SO109522,ITEM0025,4,546.82,352.32,0.0
LINE0015783,SO109522,ITEM0040,8,650.97,480.61,0.1
LINE0015784,SO109523,ITEM0025,6,530.42,352.32,0.03
LINE0015785,SO109523,ITEM0018,3,777.42,562.98,0.05
LINE0015786,SO109523,ITEM0047,10,451.21,353.99,0.15
LINE0015787,SO109524,ITEM0078,6,185.6,114.14,0.03
LINE0015788,SO109525,ITEM0095,5,380.16,256.59,0.05
LINE0015789,SO109525,ITEM0005,5,238.96,143.68,0.0
LINE0015790,SO109526,ITEM0044,10,501.99,253.78,0.0
LINE0015791,SO109527,ITEM0089,1,99.28,50.8,0.03
LINE0015792,SO109527,ITEM0014,10,100.54,61.48,0.1
LINE0015793,SO109528,ITEM0092,3,103.14,73.09,0.1
LINE0015794,SO109528,ITEM0009,10,675.31,379.29,0.0
LINE0015795,SO109529,ITEM0041,3,127.36,82.69,0.1
LINE0015796,SO109530,ITEM0067,6,712.83,407.32,0.08
LINE0015797,SO109531,ITEM0066,5,564.35,303.8,0.0
LINE0015798,SO109532,ITEM0043,3,265.7,167.85,0.05
LINE0015799,SO109532,ITEM0070,4,634.64,403.05,0.0
LINE0015800,SO109533,ITEM0009,6,675.31,379.29,0.0
LINE0015801,SO109534,ITEM0067,4,658.6,407.32,0.15
LINE0015802,SO109534,ITEM0003,4,623.01,455.21,0.05
LINE0015803,SO109535,ITEM0020,2,169.22,106.28,0.1
LINE0015804,SO109535,ITEM0070,6,615.6,403.05,0.03
LINE0015805,SO109535,ITEM0055,4,750.52,484.96,0.1
LINE0015806,SO109536,ITEM0033,2,358.34,265.75,0.03
LINE0015807,SO109537,ITEM0094,1,552.03,360.71,0.15
LINE0015808,SO109538,ITEM0004,8,577.35,281.53,0.0
LINE0015809,SO109539,ITEM0040,6,614.8,480.61,0.15
LINE0015810,SO109539,ITEM0028,1,711.87,465.24,0.15
LINE0015811,SO109540,ITEM0024,6,285.65,200.55,0.0
LINE0015812,SO109540,ITEM0016,8,204.23,106.78,0.05
LINE0015813,SO109541,ITEM0055,10,792.21,484.96,0.05
LINE0015814,SO109542,ITEM0074,6,253.95,187.55,0.05
LINE0015815,SO109542,ITEM0049,3,57.72,40.58,0.0
LINE0015816,SO109543,ITEM0097,4,46.06,30.5,0.05
LINE0015817,SO109544,ITEM0077,4,921.79,647.4,0.0
LINE0015818,SO109545,ITEM0045,5,302.23,197.34,0.03
LINE0015819,SO109545,ITEM0077,1,848.05,647.4,0.08
LINE0015820,SO109545,ITEM0016,4,204.23,106.78,0.05
LINE0015821,SO109546,ITEM0060,2,312.89,215.96,0.1
LINE0015822,SO109547,ITEM0045,3,296.0,197.34,0.05
LINE0015823,SO109548,ITEM0094,4,597.49,360.71,0.08
LINE0015824,SO109548,ITEM0091,2,256.14,164.43,0.03
LINE0015825,SO109548,ITEM0023,2,703.51,365.27,0.0
LINE0015826,SO109549,ITEM0013,1,458.08,233.6,0.0
LINE0015827,SO109549,ITEM0021,1,282.95,199.42,0.0
LINE0015828,SO109550,ITEM0034,5,503.67,252.75,0.0
LINE0015829,SO109551,ITEM0024,4,271.37,200.55,0.05
LINE0015830,SO109552,ITEM0073,3,150.81,87.81,0.1
LINE0015831,SO109552,ITEM0063,2,756.49,408.67,0.08
LINE0015832,SO109553,ITEM0020,1,188.02,106.28,0.0
LINE0015833,SO109553,ITEM0034,6,488.56,252.75,0.03
LINE0015834,SO109554,ITEM0031,8,717.94,437.48,0.0
LINE0015835,SO109555,ITEM0002,5,262.85,134.97,0.0
LINE0015836,SO109555,ITEM0075,4,736.54,531.42,0.05
LINE0015837,SO109556,ITEM0056,1,885.31,585.42,0.0
LINE0015838,SO109556,ITEM0033,6,358.34,265.75,0.03
LINE0015839,SO109557,ITEM0001,3,590.79,302.24,0.05
LINE0015840,SO109558,ITEM0076,4,77.44,61.93,0.1
LINE0015841,SO109558,ITEM0072,5,258.29,139.97,0.03
LINE0015842,SO109559,ITEM0055,4,833.91,484.96,0.0
LINE0015843,SO109560,ITEM0049,1,57.72,40.58,0.0
LINE0015844,SO109560,ITEM0059,2,428.31,243.23,0.05
LINE0015845,SO109561,ITEM0086,4,82.82,57.07,0.1
LINE0015846,SO109561,ITEM0040,3,701.6,480.61,0.03
LINE0015847,SO109562,ITEM0063,8,740.04,408.67,0.1
LINE0015848,SO109563,ITEM0009,8,675.31,379.29,0.0
LINE0015849,SO109564,ITEM0055,3,750.52,484.96,0.1
LINE0015850,SO109564,ITEM0015,3,602.85,414.04,0.0
LINE0015851,SO109565,ITEM0079,5,744.15,575.96,0.1
LINE0015852,SO109565,ITEM0046,5,209.96,125.92,0.05
LINE0015853,SO109566,ITEM0039,5,560.2,334.47,0.15
LINE0015854,SO109566,ITEM0019,1,269.52,185.32,0.08
LINE0015855,SO109567,ITEM0029,3,454.76,342.22,0.08
LINE0015856,SO109568,ITEM0028,2,753.74,465.24,0.1
LINE0015857,SO109568,ITEM0019,8,292.96,185.32,0.0
LINE0015858,SO109569,ITEM0088,1,914.31,456.45,0.0
LINE0015859,SO109569,ITEM0073,10,150.81,87.81,0.1
LINE0015860,SO109570,ITEM0027,8,405.06,200.86,0.0
LINE0015861,SO109570,ITEM0060,3,347.66,215.96,0.0
LINE0015862,SO109571,ITEM0088,6,886.88,456.45,0.03
LINE0015863,SO109571,ITEM0028,4,812.37,465.24,0.03
LINE0015864,SO109571,ITEM0008,3,269.7,201.87,0.08
LINE0015865,SO109572,ITEM0070,8,634.64,403.05,0.0
LINE0015866,SO109573,ITEM0059,6,450.85,243.23,0.0
LINE0015867,SO109573,ITEM0060,4,337.23,215.96,0.03
LINE0015868,SO109573,ITEM0075,4,736.54,531.42,0.05
LINE0015869,SO109574,ITEM0052,3,743.45,559.32,0.05
LINE0015870,SO109574,ITEM0012,10,530.45,397.08,0.1
LINE0015871,SO109575,ITEM0035,6,823.6,425.54,0.0
LINE0015872,SO109576,ITEM0049,2,55.99,40.58,0.03
LINE0015873,SO109577,ITEM0016,2,214.98,106.78,0.0
LINE0015874,SO109578,ITEM0011,10,124.4,62.6,0.0
LINE0015875,SO109579,ITEM0005,4,238.96,143.68,0.0
LINE0015876,SO109579,ITEM0030,5,457.56,248.72,0.0
LINE0015877,SO109580,ITEM0018,2,818.34,562.98,0.0
LINE0015878,SO109581,ITEM0022,10,101.83,66.39,0.03
LINE0015879,SO109581,ITEM0080,5,384.87,275.75,0.0
LINE0015880,SO109582,ITEM0039,10,639.29,334.47,0.03
LINE0015881,SO109582,ITEM0098,8,918.06,470.94,0.03
LINE0015882,SO109583,ITEM0013,3,412.27,233.6,0.1
LINE0015883,SO109583,ITEM0051,2,901.72,451.36,0.0
LINE0015884,SO109583,ITEM0077,2,921.79,647.4,0.0
LINE0015885,SO109584,ITEM0001,4,603.22,302.24,0.03
LINE0015886,SO109585,ITEM0013,10,458.08,233.6,0.0
LINE0015887,SO109586,ITEM0034,8,503.67,252.75,0.0
LINE0015888,SO109587,ITEM0052,4,782.58,559.32,0.0
LINE0015889,SO109587,ITEM0090,8,346.32,287.65,0.15
LINE0015890,SO109588,ITEM0095,5,400.17,256.59,0.0
LINE0015891,SO109589,ITEM0004,8,548.48,281.53,0.05
LINE0015892,SO109590,ITEM0040,6,614.8,480.61,0.15
LINE0015893,SO109591,ITEM0099,10,500.36,256.08,0.0
LINE0015894,SO109591,ITEM0019,1,249.02,185.32,0.15
LINE0015895,SO109592,ITEM0072,2,239.65,139.97,0.1
LINE0015896,SO109592,ITEM0084,5,310.0,220.87,0.0
LINE0015897,SO109593,ITEM0090,3,407.44,287.65,0.0
LINE0015898,SO109594,ITEM0018,2,695.59,562.98,0.15
LINE0015899,SO109595,ITEM0017,3,222.65,135.93,0.1
LINE0015900,SO109595,ITEM0072,1,244.98,139.97,0.08
LINE0015901,SO109596,ITEM0051,4,766.46,451.36,0.15
LINE0015902,SO109596,ITEM0088,1,868.59,456.45,0.05
LINE0015903,SO109597,ITEM0094,8,597.49,360.71,0.08
LINE0015904,SO109597,ITEM0032,2,514.77,397.79,0.1
LINE0015905,SO109598,ITEM0063,5,797.6,408.67,0.03
LINE0015906,SO109599,ITEM0070,8,571.18,403.05,0.1
LINE0015907,SO109599,ITEM0072,6,252.97,139.97,0.05
LINE0015908,SO109600,ITEM0026,2,240.98,121.16,0.03
LINE0015909,SO109600,ITEM0036,10,722.75,442.26,0.05
LINE0015910,SO109600,ITEM0033,1,369.42,265.75,0.0
LINE0015911,SO109601,ITEM0043,8,271.29,167.85,0.03
LINE0015912,SO109601,ITEM0014,2,102.77,61.48,0.08
LINE0015913,SO109602,ITEM0051,10,901.72,451.36,0.0
LINE0015914,SO109602,ITEM0041,10,141.51,82.69,0.0
LINE0015915,SO109603,ITEM0025,1,519.48,352.32,0.05
LINE0015916,SO109603,ITEM0066,8,547.42,303.8,0.03
LINE0015917,SO109604,ITEM0096,2,387.66,320.6,0.15
LINE0015918,SO109604,ITEM0099,2,450.32,256.08,0.1
LINE0015919,SO109604,ITEM0010,3,224.14,156.48,0.05
LINE0015920,SO109605,ITEM0082,5,382.45,301.6,0.1
LINE0015921,SO109605,ITEM0002,3,249.71,134.97,0.05
LINE0015922,SO109606,ITEM0036,6,646.67,442.26,0.15
LINE0015923,SO109606,ITEM0048,4,875.83,546.3,0.0
LINE0015924,SO109606,ITEM0082,10,424.94,301.6,0.0
LINE0015925,SO109607,ITEM0068,8,639.67,361.43,0.0
LINE0015926,SO109608,ITEM0014,8,106.12,61.48,0.05
LINE0015927,SO109609,ITEM0053,3,700.06,376.42,0.05
LINE0015928,SO109610,ITEM0065,2,152.38,113.01,0.05
LINE0015929,SO109611,ITEM0067,8,697.34,407.32,0.1
LINE0015930,SO109611,ITEM0075,5,775.3,531.42,0.0
LINE0015931,SO109611,ITEM0001,2,590.79,302.24,0.05
LINE0015932,SO109612,ITEM0015,6,602.85,414.04,0.0
LINE0015933,SO109612,ITEM0059,10,414.78,243.23,0.08
LINE0015934,SO109612,ITEM0086,5,78.22,57.07,0.15
LINE0015935,SO109613,ITEM0084,6,310.0,220.87,0.0
LINE0015936,SO109613,ITEM0044,2,501.99,253.78,0.0
LINE0015937,SO109613,ITEM0087,8,788.98,532.53,0.1
LINE0015938,SO109614,ITEM0081,2,883.13,590.31,0.0
LINE0015939,SO109614,ITEM0021,10,282.95,199.42,0.0
LINE0015940,SO109615,ITEM0017,1,227.6,135.93,0.08
LINE0015941,SO109615,ITEM0057,8,216.36,123.75,0.03
LINE0015942,SO109616,ITEM0042,10,42.95,28.06,0.0
LINE0015943,SO109616,ITEM0046,3,209.96,125.92,0.05
LINE0015944,SO109617,ITEM0031,3,717.94,437.48,0.0
LINE0015945,SO109617,ITEM0012,1,589.39,397.08,0.0
LINE0015946,SO109618,ITEM0038,5,505.85,371.85,0.03
LINE0015947,SO109618,ITEM0087,10,850.34,532.53,0.03
LINE0015948,SO109619,ITEM0090,8,407.44,287.65,0.0
LINE0015949,SO109619,ITEM0031,6,717.94,437.48,0.0
LINE0015950,SO109620,ITEM0004,1,548.48,281.53,0.05
LINE0015951,SO109620,ITEM0059,6,437.32,243.23,0.03
LINE0015952,SO109620,ITEM0017,2,247.39,135.93,0.0
LINE0015953,SO109621,ITEM0061,10,529.44,277.22,0.08
